market,lat,lon,region,conf,d_act,neighbor_dact_z,local_biv_i,local_p,quad_sig
lon39_3648lat13_342,13.34197,39.36477,Tigray,0.0,81.80000000000001,0.15557642665790303,-0.0621262265130021,0.452,ns
lon39_3668lat11_5122,11.51227,39.36676,Amhara,5.0,27.200000000000003,-0.17135898831041713,-0.07425710223117082,0.302,ns
lon39_3675lat9_5222,9.522,39.36732,Amhara,0.0,33.7,0.3395317201678904,-0.13558496623580904,0.114,ns
lon39_3694lat8_9151,8.91489,39.36852,Amhara,0.0,23.900000000000006,0.3098441698916864,-0.12372985738226025,0.22,ns
lon39_3745lat11_8884,11.88794,39.37362,Amhara,1.0,36.599999999999994,0.17547485314613828,-0.04084966495220386,0.338,ns
lon39_3754lat9_9276,9.92749,39.37532,Amhara,0.0,-87.1,0.05991877929038665,-0.023927324560311478,0.777,ns
lon39_3823lat14_4009,14.40101,39.38213,Tigray,0.0,269.6,-0.1115186217500639,0.04453265384798147,0.62,ns
lon39_3835lat10_4691,10.46895,39.38335,Amhara,4.0,-44.99999999999999,-0.2948256744470582,-0.07866184794632376,0.138,ns
lon39_3869lat7_0196,7.01985,39.38668,Oromia,0.0,111.89999999999999,-0.12716312244089312,0.05077996145415537,0.671,ns
lon39_3891lat14_1905,14.19044,39.38909,Tigray,0.0,3.5,0.2684595606677218,-0.10720377009492575,0.146,ns
lon39_3896lat6_1334,6.13312,39.38926,Oromia,0.0,-160.5,-1.4806032187914084,0.5912482560663209,0.004,conf_lo_nbr_down
lon39_3896lat6_9961,6.99616,39.38954,Oromia,0.0,51.39999999999999,-0.039339460308488755,0.015709399389912494,0.882,ns
lon39_3916lat14_0941,14.09565,39.39287,Tigray,0.0,-45.39999999999999,0.2680764798274598,-0.10705079468877865,0.149,ns
lon39_3973lat7_3944,7.39445,39.39727,Oromia,0.0,31.4,0.36978295810756656,-0.14766517209290617,0.198,ns
lon39_4014lat11_7322,11.73103,39.40314,Amhara,1.0,74.39999999999999,0.02406705090378904,-0.005602688637035929,0.891,ns
lon39_4027lat10_859,10.85441,39.4007,Amhara,1.0,12.299999999999997,-0.6132284786681714,0.14275651150927193,0.001,conf_lo_nbr_down
lon39_4052lat9_2086,9.20835,39.40535,Amhara,0.0,47.8,0.46733850306582675,-0.18662196017368163,0.056,ns
lon39_4096lat11_1293,11.12922,39.4096,Amhara,0.0,-108.1,-0.6252927864878686,0.2496977345784681,0.001,conf_lo_nbr_down
lon39_4098lat14_1853,14.18497,39.41146,Tigray,0.0,-74.6,0.22234731812827535,-0.08878980027591515,0.206,ns
lon39_417lat10_9801,10.97982,39.41715,Amhara,1.0,-65.30000000000001,-0.5555938507655712,0.12933945945164513,0.001,conf_lo_nbr_down
lon39_4208lat10_7228,10.72274,39.42072,Amhara,4.0,-29.700000000000003,-0.5506235571614629,-0.14691076891567198,0.002,conf_hi_nbr_down
lon39_4254lat13_8759,13.87591,39.42544,Tigray,0.0,17.599999999999994,0.1461242196343087,-0.058351683240537876,0.42,ns
lon39_4306lat12_3762,12.37647,39.43176,Tigray,2.0,24.199999999999996,0.04799663608422852,-0.003180288501680041,0.81,ns
lon39_4308lat11_046,11.04599,39.43077,Amhara,1.0,8.599999999999994,-0.6395885319531504,0.1488929995900846,0.001,conf_lo_nbr_down
lon39_4322lat7_1869,7.18652,39.43235,Oromia,0.0,6.5,0.06974454123382176,-0.02785103925973041,0.766,ns
lon39_4329lat13_9783,13.97843,39.43196,Tigray,0.0,238.20000000000002,0.012050065011396011,-0.0048119441002494635,0.953,ns
lon39_4331lat8_1353,8.13515,39.43335,Oromia,0.0,-13.0,0.06441529806249782,-0.0257229162817386,0.775,ns
lon39_4395lat11_5057,11.50573,39.4394,Amhara,15.0,-30.299999999999997,-0.22583595359546937,-0.4739586602282937,0.194,ns
lon39_4398lat11_6865,11.6865,39.43966,Amhara,0.0,63.900000000000006,-0.016532680014479044,0.006601983639237495,0.929,ns
lon39_4447lat14_1361,14.13616,39.4446,Tigray,0.0,211.6,0.13475860615303903,-0.05381306069491766,0.444,ns
lon39_446lat9_7396,9.7396,39.44606,Amhara,3.0,-2.0999999999999943,0.015634283458244542,0.001567707010327216,0.927,ns
lon39_449lat13_7977,13.79531,39.4486,Tigray,1.0,31.10000000000001,0.2014031898321517,-0.04688565157593674,0.285,ns
lon39_4555lat11_8946,11.8936,39.45787,Amhara,3.0,-3.8000000000000043,0.18330672810260618,0.01838083871602437,0.308,ns
lon39_4577lat11_3564,11.35638,39.45768,Amhara,2.0,-59.60000000000001,-0.5618480001873305,0.037228415998821214,0.001,conf_lo_nbr_down
lon39_4577lat14_1059,14.10551,39.45701,Tigray,0.0,-6.799999999999983,0.20766403739435652,-0.08292633596820667,0.25,ns
lon39_464lat13_4934,13.49383,39.46399,Tigray,11.0,34.099999999999994,0.02141950837011554,0.03068447987788013,0.9,ns
lon39_4651lat13_4628,13.4628,39.46518,Tigray,11.0,-29.700000000000003,0.11040544332918367,0.1581611279635779,0.53,ns
lon39_4657lat14_2783,14.27958,39.4663,Tigray,0.0,-209.9,0.4085020373918478,-0.16312683515886367,0.037,conf_lo_nbr_up
lon39_4662lat10_8286,10.82858,39.46625,Amhara,1.0,-39.0,-0.5844149922256973,0.13604887650529962,0.001,conf_lo_nbr_down
lon39_4676lat10_0902,10.08997,39.46744,Amhara,0.0,9.600000000000001,0.003949664514091379,-0.0015772167899984518,0.985,ns
lon39_4741lat7_0355,7.03545,39.47409,Oromia,0.0,-38.5,0.06232265366477084,-0.024887262046343245,0.842,ns
lon39_4742lat7_5283,7.52817,39.47408,Oromia,0.0,-16.599999999999994,0.10241674542046209,-0.04089800788847775,0.704,ns
lon39_4766lat11_499,11.4987,39.47677,Amhara,15.0,-70.10000000000001,-0.2506081053406744,-0.5259476179881395,0.117,ns
lon39_4766lat12_9197,12.91978,39.47662,Tigray,1.0,42.6,0.20794822992469025,-0.04840930405425668,0.369,ns
lon39_4777lat7_4371,7.43712,39.47775,Oromia,0.0,62.2,0.4447534173493728,-0.17760307356484262,0.146,ns
lon39_4787lat12_1501,12.14943,39.4795,Amhara,1.0,-39.800000000000004,0.09184318537402004,-0.02138063251460504,0.59,ns
lon39_4791lat11_0677,11.06773,39.47912,Amhara,20.0,-44.400000000000006,-0.6120541089013096,-1.7941492277678037,0.001,conf_hi_nbr_down
lon39_4936lat9_9222,9.92238,39.49368,Amhara,1.0,-14.0,-0.10935155584382622,0.025456493270305476,0.581,ns
lon39_4967lat13_1382,13.13808,39.4966,Tigray,0.0,78.5,0.1415602557503499,-0.05652915870939239,0.476,ns
lon39_4975lat14_4748,14.47483,39.4975,Tigray,0.0,27.5,0.13668767060136616,-0.05458339266261659,0.595,ns
lon39_49lat8_2753,8.27518,39.48991,Oromia,0.0,-18.000000000000014,0.3801172319378908,-0.15179195049129343,0.12,ns
lon39_5013lat7_7151,7.71504,39.50127,Oromia,0.0,31.0,0.10343427392067864,-0.04130433683847281,0.69,ns
lon39_5152lat12_609,12.60877,39.51476,Tigray,2.0,-21.5,0.1762764586653463,-0.011680193454109419,0.302,ns
lon39_5188lat10_8372,10.83412,39.51679,Amhara,1.0,-25.200000000000003,-0.5697173583336808,0.13262734111538815,0.001,conf_lo_nbr_down
lon39_5222lat10_3586,10.35852,39.52214,Amhara,5.0,89.5,-0.28684302203945666,-0.1243012217911598,0.148,ns
lon39_5318lat5_6966,5.69647,39.53194,Oromia,0.0,-44.80000000000001,-0.5775254763388147,0.23062284775925607,0.359,ns
lon39_5321lat9_6791,9.67921,39.5322,Amhara,3.0,29.200000000000003,-0.03580539382577293,-0.003590338313751779,0.844,ns
lon39_5324lat12_6387,12.63629,39.53296,Tigray,3.0,27.599999999999994,0.16318934171290853,0.01636359451312749,0.352,ns
lon39_5389lat7_1598,7.15972,39.53901,Oromia,0.0,33.3,0.12077616962451779,-0.048229464017480676,0.651,ns
lon39_538lat9_6848,9.68438,39.53802,Amhara,3.0,-20.5,-0.028272071326098856,-0.0028349444048888237,0.884,ns
lon39_5401lat9_44,9.44002,39.54017,Amhara,0.0,-42.8,0.3407092010649214,-0.1360551688654435,0.129,ns
lon39_5411lat11_916,11.91806,39.53765,Amhara,4.0,-21.599999999999994,0.16084690631136836,0.04291524105093992,0.379,ns
lon39_5423lat10_96,10.96001,39.54227,Amhara,1.0,-122.00000000000001,-0.6251576979410669,0.14553357387292193,0.001,conf_lo_nbr_down
lon39_5447lat12_6958,12.69578,39.54469,Tigray,4.0,-29.099999999999994,0.19642848422279555,0.05240869061773319,0.257,ns
lon39_5465lat6_1911,6.19105,39.54644,Oromia,0.0,-280.2,-0.7268557331869987,0.2902547956159514,0.036,conf_lo_nbr_down
lon39_5492lat10_0254,10.02547,39.54919,Amhara,1.0,-27.200000000000003,-0.18059093959884004,0.04204066419632532,0.342,ns
lon39_5494lat12_7828,12.78281,39.54938,Tigray,4.0,-13.399999999999991,0.25993345480004687,0.06935232467793623,0.168,ns
lon39_5516lat11_7427,11.74246,39.55159,Amhara,6.0,0.0,0.0032607129254030778,0.001956025546374914,0.984,ns
lon39_5525lat10_9976,10.99743,39.55232,Amhara,20.0,-40.400000000000006,-0.6613390869165462,-1.938621103637275,0.001,conf_hi_nbr_down
lon39_5528lat11_2717,11.27166,39.55271,Amhara,28.0,-59.5,-0.6682815990794821,-2.8493066923670254,0.001,conf_hi_nbr_down
lon39_552lat10_7615,10.76408,39.55193,Amhara,1.0,-36.39999999999999,-0.5130036623373125,0.11942467738257755,0.001,conf_lo_nbr_down
lon39_553lat10_1582,10.15807,39.55298,Amhara,0.0,19.400000000000006,-0.2094940991052387,0.08365713324145323,0.339,ns
lon39_5585lat11_0932,11.09319,39.55858,Amhara,21.0,-27.60000000000001,-0.6685710787382995,-2.071160689040575,0.001,conf_hi_nbr_down
lon39_5585lat9_1271,9.12738,39.55841,Amhara,0.0,51.00000000000001,0.43082406886534796,-0.17204067649938007,0.106,ns
lon39_5632lat9_8238,9.82374,39.56306,Amhara,4.0,60.2,-0.17445884253927296,-0.04654701450426161,0.396,ns
lon39_5711lat13_5784,13.57863,39.57074,Tigray,12.0,3.5,0.016063729948526888,0.025687231151542037,0.925,ns
lon39_5739lat5_3356,5.3273,39.5676,Oromia,7.0,24.0,-0.9523151405852376,-0.7298647764064454,0.255,ns
lon39_573lat7_7322,7.73248,39.57284,Oromia,0.0,79.5,-0.027282807506443827,0.010894824591794037,0.916,ns
lon39_5775lat7_3003,7.30028,39.57751,Oromia,0.0,62.7,0.21511332644704823,-0.08590105539704401,0.39,ns
lon39_5781lat14_0544,14.05416,39.57141,Tigray,0.0,60.39999999999999,0.006920768240309639,-0.0027636655795348045,0.962,ns
lon39_5794lat8_2466,8.24625,39.57944,Oromia,0.0,18.799999999999997,0.3421387756114495,-0.13662603987722038,0.161,ns
lon39_5803lat11_2777,11.27784,39.5804,Amhara,28.0,-42.6,-0.6333710815866059,-2.700461099037113,0.001,conf_hi_nbr_down
lon39_5814lat10_6427,10.64269,39.58147,Amhara,4.0,-107.60000000000001,-0.48642364533226706,-0.12978171897133806,0.002,conf_hi_nbr_down
lon39_5827lat9_882,9.882,39.5827,Amhara,3.0,1.4000000000000057,-0.2180580954248191,-0.02186548592195436,0.26,ns
lon39_5869lat11_1788,11.17879,39.58679,Amhara,28.0,-68.0,-0.6731876802644573,-2.870224416232086,0.001,conf_hi_nbr_down
lon39_5874lat11_4726,11.47268,39.58749,Amhara,18.0,-45.099999999999994,-0.42899457998776247,-1.1146517105127427,0.008,conf_hi_nbr_down
lon39_5875lat11_8275,11.83003,39.58815,Amhara,7.0,-23.500000000000007,0.037896188247641,0.029044054623581214,0.839,ns
lon39_5904lat6_4053,6.40516,39.59043,Oromia,1.0,18.200000000000017,-0.9729836882458858,0.2265057183760846,0.007,conf_lo_nbr_down
lon39_5939lat11_3765,11.37655,39.59397,Amhara,22.0,-40.900000000000006,-0.6077195285735009,-1.9838553486662927,0.001,conf_hi_nbr_down
lon39_5982lat8_4541,8.45406,39.59845,Oromia,0.0,15.200000000000003,0.470468311711582,-0.1878717844886217,0.074,ns
lon39_5985lat13_8837,13.88358,39.5986,Tigray,0.0,-54.8,0.1364835367973104,-0.05450187605227809,0.471,ns
lon39_5986lat13_9605,13.96053,39.59851,Tigray,0.0,-149.59999999999997,0.03348846387910128,-0.013372925045388607,0.843,ns
lon39_5989lat7_5736,7.57303,39.59859,Oromia,0.0,93.29999999999998,0.15526848617508027,-0.06200325685365623,0.616,ns
lon39_59lat9_1593,9.15877,39.59035,Amhara,0.0,58.5,0.4198467735522481,-0.1676571207784265,0.167,ns
lon39_6008lat13_7829,13.7942,39.59839,Tigray,1.0,-51.0,0.10411262625415628,-0.02423689676055388,0.599,ns
lon39_6013lat11_4242,11.42423,39.60134,Amhara,22.0,-54.99999999999999,-0.5219600329902602,-1.703899832984426,0.001,conf_hi_nbr_down
lon39_6014lat9_407,9.40737,39.60096,Amhara,0.0,20.400000000000006,0.2970377756548926,-0.11861588885720004,0.21,ns
lon39_6015lat11_7572,11.75718,39.60157,Amhara,10.0,54.00000000000001,0.007868076674755923,0.009961094862542054,0.97,ns
lon39_6023lat12_2865,12.28649,39.60228,Tigray,3.0,15.899999999999991,0.10729240281733296,0.010758603200512185,0.559,ns
lon39_6028lat12_3161,12.31646,39.60274,Tigray,3.0,-0.3999999999999915,0.1505585625869568,0.015097059910852055,0.441,ns
lon39_6064lat13_0089,13.0089,39.60625,Tigray,0.0,6.099999999999994,0.17532637220030037,-0.07001295856325326,0.478,ns
lon39_6102lat11_0949,11.09412,39.61033,Amhara,33.0,-75.8,-0.6654695422913743,-3.3914347261571667,0.001,conf_hi_nbr_down
lon39_6115lat12_4821,12.48215,39.61154,Tigray,3.0,75.19999999999999,0.06393766355773493,0.00641126429945506,0.735,ns
lon39_6204lat12_0753,12.07737,39.62124,Amhara,2.0,26.7,0.06201844127496045,-0.0041093824853214375,0.723,ns
lon39_6228lat11_5415,11.54155,39.62288,Amhara,24.0,-24.6,-0.2637080276913044,-0.9486881841263861,0.085,ns
lon39_6252lat13_3937,13.3902,39.6288,Tigray,12.0,-26.099999999999994,0.14232015201064224,0.22758167959336373,0.5,ns
lon39_6266lat11_1016,11.10213,39.62698,Amhara,33.0,-61.5,-0.6458444211516485,-3.2914191535298545,0.001,conf_hi_nbr_down
lon39_6281lat9_9532,9.95345,39.62797,Amhara,7.0,-43.000000000000014,-0.28010252382953466,-0.21467364868323868,0.152,ns
lon39_6316lat11_158,11.15791,39.63134,Amhara,40.0,-18.19999999999999,-0.6259682292218771,-3.919840428161525,0.001,conf_hi_nbr_down
lon39_6368lat11_137,11.13673,39.64084,Amhara,40.0,-77.6,-0.6167692187560203,-3.862235822304819,0.001,conf_hi_nbr_down
lon39_6377lat5_9098,5.90987,39.63763,Oromia,0.0,-14.5,-1.5106415080582176,0.6032434252776332,0.002,conf_lo_nbr_down
lon39_6388lat10_8045,10.8044,39.63868,Amhara,4.0,27.0,-0.5641770393079794,-0.15052694635256592,0.001,conf_hi_nbr_down
lon39_6411lat13_4968,13.49679,39.64106,Tigray,23.0,-36.5,-0.049023057638385034,-0.16819615927457632,0.822,ns
lon39_6474lat9_7269,9.72682,39.64728,Amhara,5.0,-69.0,-0.09370173457824707,-0.0406049274241189,0.637,ns
lon39_6477lat12_6169,12.61659,39.65112,Tigray,2.0,25.700000000000003,0.16320347405318933,-0.010813968942630694,0.37,ns
lon39_6497lat11_2224,11.22248,39.64982,Amhara,40.0,-31.200000000000003,-0.6631759378445414,-4.152836726838973,0.001,conf_hi_nbr_down
lon39_64lat12_5137,12.51371,39.63926,Tigray,3.0,16.200000000000003,0.08741879929747881,0.008765804001127753,0.626,ns
lon39_6506lat6_273,6.2731,39.65051,Oromia,1.0,-210.0,-0.6236086826044083,0.14517297087839695,0.066,ns
lon39_652lat10_9545,10.95436,39.65119,Amhara,32.0,-9.299999999999997,-0.6768404976620326,-3.3366673891662244,0.001,conf_hi_nbr_down
lon39_6543lat14_2319,14.2313,39.65253,Tigray,0.0,7.900000000000006,0.04046409871457011,-0.01615850046429999,0.846,ns
lon39_655lat10_6726,10.67265,39.65503,Amhara,9.0,-41.900000000000006,-0.4775473853291669,-0.5250536216295011,0.001,conf_hi_nbr_down
lon39_6578lat11_5922,11.59215,39.65936,Amhara,27.0,6.699999999999999,-0.22266241188829897,-0.9122696103520693,0.159,ns
lon39_6655lat11_9476,11.94776,39.66536,Amhara,5.0,0.29999999999999716,0.1586685070023731,0.06875777956857955,0.414,ns
lon39_6712lat11_8622,11.86,39.66824,Amhara,5.0,-0.6000000000000014,0.1255496199175723,0.05440596407125877,0.504,ns
lon39_6737lat13_807,13.80781,39.6756,Tigray,1.0,-81.7,0.1109250566485985,-0.02582279635889356,0.574,ns
lon39_6749lat12_2861,12.28609,39.67483,Amhara,4.0,-7.600000000000001,0.14641287128806732,0.03906412506389347,0.478,ns
lon39_6773lat12_4239,12.42391,39.67724,Tigray,4.0,28.400000000000006,0.11957870614894058,0.03190455518620437,0.543,ns
lon39_6807lat10_8203,10.82034,39.68055,Amhara,12.0,-39.7,-0.5601945163744785,-0.895797307228583,0.001,conf_hi_nbr_down
lon39_6812lat9_7995,9.80033,39.68115,Amhara,3.0,-4.099999999999994,0.00018692891433231412,1.8744048629685577e-05,0.999,ns
lon39_6847lat13_5106,13.5108,39.68474,Tigray,12.0,-10.200000000000003,-0.12910411105133224,-0.2064481383723738,0.58,ns
lon39_685lat11_2386,11.2386,39.68507,Amhara,40.0,-44.8,-0.6305196325407172,-3.9483415148001155,0.001,conf_hi_nbr_down
lon39_688lat8_3838,8.38369,39.6881,Oromia,0.0,51.1,0.32529636980940924,-0.1299003736541345,0.228,ns
lon39_6894lat7_9779,7.97493,39.69008,Oromia,0.0,47.39999999999999,-0.1713393039793117,0.0684208053769315,0.516,ns
lon39_6914lat14_0927,14.09373,39.69132,Tigray,0.0,28.0,-0.18140382956856216,0.0724398653973714,0.313,ns
lon39_6939lat8_0477,8.04766,39.69377,Oromia,0.0,25.400000000000006,-0.10266559383541951,0.040997380353363075,0.695,ns
lon39_6982lat8_5851,8.58507,39.69822,Oromia,0.0,104.69999999999999,0.5702678704158552,-0.22772467302161833,0.104,ns
lon39_6lat10_5472,10.54679,39.60019,Amhara,3.0,5.5,-0.49194651683580604,-0.04932928363549988,0.002,conf_hi_nbr_down
lon39_7014lat11_4246,11.42506,39.70281,Amhara,23.0,33.400000000000006,-0.546420045036761,-1.874745422934657,0.001,conf_hi_nbr_down
lon39_7016lat9_6295,9.62952,39.70147,Amhara,3.0,25.1,-0.1561626846970643,-0.01565900581276752,0.49,ns
lon39_7057lat13_751,13.7511,39.70554,Tigray,1.0,-108.80000000000001,0.09388916281921561,-0.021856925793314327,0.623,ns
lon39_709lat9_1939,9.1938,39.7089,Amhara,0.0,51.900000000000006,0.2937030183852754,-0.11728422255049357,0.414,ns
lon39_7154lat11_2021,11.20369,39.71501,Amhara,38.0,-127.8,-0.6077549848220758,-3.6033641615931766,0.001,conf_hi_nbr_down
lon39_7163lat11_5694,11.56963,39.71641,Amhara,27.0,-10.799999999999997,-0.2821374826887158,-1.1559447740432665,0.06,ns
lon39_7174lat13_6493,13.6494,39.71731,Tigray,1.0,-20.499999999999996,-0.25371822965532437,0.05906433023229119,0.266,ns
lon39_7187lat14_2897,14.28992,39.71879,Tigray,0.0,-24.5,-0.04091830769923258,0.016339879422999377,0.87,ns
lon39_7204lat10_6406,10.64071,39.72037,Amhara,31.0,-25.799999999999997,-0.5253331925713564,-2.5022853448734397,0.002,conf_hi_nbr_down
lon39_7336lat11_0806,11.08436,39.73596,Amhara,33.0,-66.69999999999999,-0.6646305713165014,-3.3871590754810668,0.001,conf_hi_nbr_down
lon39_7336lat9_591,9.59085,39.73324,Amhara,0.0,-27.69999999999999,-0.12152057775525604,0.04852672799983231,0.633,ns
lon39_7341lat10_8458,10.84581,39.73409,Amhara,6.0,-16.299999999999997,-0.5931808018009226,-0.35583531224182513,0.001,conf_hi_nbr_down
lon39_7384lat13_8734,13.87329,39.73707,Tigray,0.0,11.100000000000009,0.00782091629814936,-0.003123121078918127,0.981,ns
lon39_7427lat6_0826,6.08261,39.74276,Oromia,0.0,-49.7,-0.8766682561472646,0.35007932646457157,0.009,conf_lo_nbr_down
lon39_743lat12_4312,12.43227,39.74527,Tigray,1.0,18.900000000000006,0.17157158604194925,-0.03994100396422576,0.411,ns
lon39_7507lat10_8754,10.87548,39.75079,Amhara,5.0,25.900000000000006,-0.6690699186857697,-0.2899363134757142,0.001,conf_hi_nbr_down
lon39_7514lat12_1693,12.17057,39.74914,Amhara,1.0,29.4,0.22181146689262882,-0.051636596028803404,0.336,ns
lon39_7565lat11_2805,11.27689,39.75673,Amhara,6.0,-55.3,-0.6050835398863458,-0.36297548689060055,0.001,conf_hi_nbr_down
lon39_7591lat9_8532,9.85352,39.7592,Amhara,7.0,-9.900000000000006,-0.12774608147747546,-0.09790599899216021,0.498,ns
lon39_7627lat11_1848,11.18416,39.76173,Amhara,40.0,-116.1,-0.6383828666729459,-3.99758143083535,0.001,conf_hi_nbr_down
lon39_7685lat11_3393,11.33937,39.76827,Amhara,5.0,-93.3,-0.5700271195130914,-0.2470168767076588,0.001,conf_hi_nbr_down
lon39_7687lat12_6285,12.62855,39.76866,Tigray,0.0,35.3,0.18950729240080075,-0.07567581558770685,0.42,ns
lon39_7722lat10_2259,10.22611,39.7722,Amhara,10.0,-34.099999999999994,-0.5191942418298738,-0.6573071550695592,0.008,conf_hi_nbr_down
lon39_7736lat12_5406,12.54057,39.77354,Tigray,1.0,-63.5,0.2625603345417121,-0.061122727863662185,0.249,ns
lon39_774lat11_9796,11.98046,39.77568,Amhara,2.0,-16.1,0.07470499267237744,-0.004950001679224402,0.768,ns
lon39_7758lat6_4101,6.40992,39.7759,Oromia,2.0,7.599999999999994,-0.6708095214472073,0.04444827766954816,0.031,conf_lo_nbr_down
lon39_776lat10_7843,10.78428,39.77592,Amhara,23.0,-142.2,-0.5754586215727497,-1.9743756230780651,0.001,conf_hi_nbr_down
lon39_778lat9_4954,9.49568,39.77805,Amhara,0.0,51.800000000000004,-0.13423433984567162,0.053603705794150705,0.613,ns
lon39_7824lat10_6996,10.69963,39.78206,Amhara,23.0,-34.7,-0.5798107791695855,-1.9893077025445296,0.001,conf_hi_nbr_down
lon39_7845lat10_4837,10.48377,39.7838,Amhara,18.0,-18.599999999999994,-0.5444558000817774,-1.4146532780834877,0.001,conf_hi_nbr_down
lon39_7887lat10_1428,10.1431,39.78871,Amhara,9.0,53.099999999999994,-0.32292452795130144,-0.35504893990144565,0.068,ns
lon39_7902lat6_2421,6.24213,39.79022,Oromia,1.0,-33.900000000000006,-0.7280613984672031,0.1694890387926377,0.047,conf_lo_nbr_down
lon39_7931lat11_2375,11.23795,39.79395,Amhara,20.0,-40.30000000000001,-0.6170253674236093,-1.808721762302093,0.001,conf_hi_nbr_down
lon39_7945lat6_2485,6.24855,39.79447,Oromia,2.0,22.5,-0.8252035724722502,0.054678528480064686,0.022,conf_lo_nbr_down
lon39_804lat11_8053,11.8053,39.80404,Amhara,5.0,-18.0,-0.039660971049876606,-0.017186777366490536,0.871,ns
lon39_8052lat11_6811,11.68307,39.80467,Amhara,14.0,3.6000000000000014,-0.166327370444019,-0.32136963808855656,0.398,ns
lon39_8094lat10_8388,10.83872,39.80929,Amhara,23.0,-75.9,-0.6125367434367008,-2.101589183207945,0.001,conf_hi_nbr_down
lon39_8117lat11_4352,11.43518,39.81086,Amhara,11.0,-11.799999999999997,-0.5887783522873898,-0.8434534159756898,0.001,conf_hi_nbr_down
lon39_8126lat12_767,12.767,39.81257,Tigray,2.0,8.200000000000003,0.1109093986579464,-0.007348929301235305,0.643,ns
lon39_8214lat7_2653,7.26513,39.82158,Oromia,0.0,43.3,-0.05508818700888879,0.021998327496172705,0.832,ns
lon39_8225lat10_5747,10.57464,39.82247,Amhara,31.0,-14.599999999999994,-0.5696206633738649,-2.7132369670395464,0.001,conf_hi_nbr_down
lon39_8307lat10_1393,10.13933,39.83057,Amhara,18.0,-93.19999999999999,-0.3319634457992071,-0.8625368243541578,0.071,ns
lon39_8335lat10_9757,10.97568,39.83348,Amhara,12.0,-21.5,-0.6812200197086205,-1.089327084518005,0.001,conf_hi_nbr_down
lon39_8393lat11_374,11.37399,39.83939,Amhara,5.0,-90.50000000000001,-0.5654524199275153,-0.2450344657576849,0.001,conf_hi_nbr_down
lon39_842lat10_5923,10.59235,39.84196,Amhara,36.0,79.19999999999999,-0.6071690149656185,-3.39766099552609,0.001,conf_hi_nbr_down
lon39_8463lat11_2721,11.27197,39.84624,Amhara,7.0,-64.2,-0.6172494167207438,-0.4730667279373907,0.001,conf_hi_nbr_down
lon39_8522lat10_645,10.64504,39.85204,Amhara,38.0,-46.999999999999986,-0.5642540931040825,-3.345448458507908,0.001,conf_hi_nbr_down
lon39_857lat11_7308,11.73086,39.85699,Amhara,8.0,-23.599999999999998,-0.08823861949610193,-0.08232180552133343,0.701,ns
lon39_8592lat6_4237,6.42364,39.85933,Oromia,2.0,42.0,-0.32881395282234654,0.021787427592170196,0.355,ns
lon39_8654lat10_4952,10.49279,39.86409,Amhara,31.0,-131.2,-0.5848360181965624,-2.785711274637603,0.002,conf_hi_nbr_down
lon39_8659lat13_9722,13.97216,39.86581,Afar,0.0,58.89999999999999,-0.20643892688159127,0.08243711343716811,0.378,ns
lon39_8669lat11_2143,11.21508,39.86603,Amhara,22.0,-147.60000000000002,-0.5730128434329065,-1.8705579479520789,0.001,conf_hi_nbr_down
lon39_8671lat13_8012,13.80123,39.86718,Afar,0.0,19.89999999999999,-0.27947441981705523,0.11160232615653934,0.295,ns
lon39_8692lat10_7151,10.71389,39.87467,Amhara,28.0,-39.199999999999996,-0.5475560822308745,-2.33457753691815,0.001,conf_hi_nbr_down
lon39_8696lat10_0869,10.08685,39.86957,Amhara,18.0,-55.900000000000006,-0.28053813078640355,-0.7289190165386995,0.146,ns
lon39_8697lat10_4057,10.40569,39.86963,Amhara,36.0,39.60000000000001,-0.5255982108828239,-2.9411984083805565,0.001,conf_hi_nbr_down
lon39_869lat13_8999,13.89998,39.86897,Afar,0.0,31.299999999999997,-0.19200785163996006,0.07667436217370596,0.477,ns
lon39_8752lat10_8469,10.8469,39.87521,Amhara,18.0,-64.60000000000001,-0.5910020415614485,-1.5355938449427113,0.001,conf_hi_nbr_down
lon39_8791lat11_4418,11.44196,39.87905,Amhara,0.0,-36.400000000000006,-0.5229767211403195,0.20883993119365138,0.002,conf_lo_nbr_down
lon39_8801lat10_1822,10.18218,39.88005,Amhara,23.0,-66.2,-0.40543521165003554,-1.3910320718309526,0.03,conf_hi_nbr_down
lon39_8817lat10_3196,10.31954,39.88133,Amhara,22.0,-117.60000000000001,-0.4557647655646398,-1.487810289758846,0.005,conf_hi_nbr_down
lon39_8822lat12_392,12.39217,39.8821,Afar,1.0,83.60000000000001,0.25430407258820076,-0.059200711526211904,0.364,ns
lon39_8832lat7_3496,7.3496,39.88306,Oromia,0.0,-16.60000000000001,0.0695216451315991,-0.027762030313882847,0.783,ns
lon39_8907lat8_2508,8.25084,39.89069,Oromia,0.0,-33.10000000000001,0.3376778140746929,-0.13484464720191655,0.178,ns
lon39_892lat5_8192,5.81926,39.89209,Oromia,0.0,-11.900000000000006,-0.4452467713106654,0.17780008425989957,0.467,ns
lon39_8933lat10_0793,10.07915,39.89329,Amhara,18.0,4.5,-0.32235822126908226,-0.837579679318274,0.091,ns
lon39_8942lat11_2679,11.26761,39.89426,Amhara,10.0,-44.7,-0.6504053822341098,-0.8234222897609054,0.001,conf_hi_nbr_down
