market,region,quarter,act,conf_n,conf_fat,d_act,d_conf,d_fat,d_conf_lag,n_img
lon37_8434lat8_5995,Oromia,2022Q2,189.6,7,24,127.19999999999999,6.0,23.0,0.0,4
lon37_8434lat8_5995,Oromia,2022Q3,81.1,7,19,-108.5,0.0,-5.0,6.0,3
lon37_8434lat8_5995,Oromia,2022Q4,87.6,5,10,6.5,-2.0,-9.0,0.0,9
lon37_8434lat8_5995,Oromia,2023Q1,154.6,1,0,67.0,-4.0,-10.0,-2.0,9
lon37_8434lat8_5995,Oromia,2023Q2,-13.1,0,0,-167.7,-1.0,0.0,-4.0,3
lon37_8434lat8_5995,Oromia,2023Q3,133.2,2,2,146.29999999999998,2.0,2.0,-1.0,8
lon37_8434lat8_5995,Oromia,2023Q4,28.1,0,0,-105.1,-2.0,-2.0,2.0,18
lon37_8454lat9_6,Oromia,2018Q1,105.0,0,0,,,,,5
lon37_8454lat9_6,Oromia,2018Q2,22.2,2,2,-82.8,2.0,2.0,,1
lon37_8454lat9_6,Oromia,2018Q3,,0,0,,-2.0,-2.0,2.0,0
lon37_8454lat9_6,Oromia,2018Q4,121.4,0,0,,0.0,0.0,-2.0,3
lon37_8454lat9_6,Oromia,2019Q1,123.4,0,0,2.0,0.0,0.0,0.0,5
lon37_8454lat9_6,Oromia,2019Q2,65.9,0,0,-57.5,0.0,0.0,0.0,5
lon37_8454lat9_6,Oromia,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_8454lat9_6,Oromia,2019Q4,36.7,0,0,,0.0,0.0,0.0,3
lon37_8454lat9_6,Oromia,2020Q1,99.8,0,0,63.099999999999994,0.0,0.0,0.0,6
lon37_8454lat9_6,Oromia,2020Q2,69.2,0,0,-30.599999999999994,0.0,0.0,0.0,5
lon37_8454lat9_6,Oromia,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_8454lat9_6,Oromia,2020Q4,242.8,1,1,,1.0,1.0,0.0,1
lon37_8454lat9_6,Oromia,2021Q1,139.0,0,0,-103.80000000000001,-1.0,-1.0,1.0,8
lon37_8454lat9_6,Oromia,2021Q2,120.7,0,0,-18.299999999999997,0.0,0.0,-1.0,10
lon37_8454lat9_6,Oromia,2021Q3,55.1,1,1,-65.6,1.0,1.0,0.0,2
lon37_8454lat9_6,Oromia,2021Q4,77.7,0,0,22.6,-1.0,-1.0,1.0,8
lon37_8454lat9_6,Oromia,2022Q1,25.3,4,9,-52.400000000000006,4.0,9.0,-1.0,7
lon37_8454lat9_6,Oromia,2022Q2,42.5,4,127,17.2,0.0,118.0,4.0,5
lon37_8454lat9_6,Oromia,2022Q3,,0,0,,-4.0,-127.0,0.0,0
lon37_8454lat9_6,Oromia,2022Q4,157.1,0,0,,0.0,0.0,-4.0,6
lon37_8454lat9_6,Oromia,2023Q1,-21.4,1,1,-178.5,1.0,1.0,0.0,3
lon37_8454lat9_6,Oromia,2023Q2,144.7,2,6,166.1,1.0,5.0,1.0,7
lon37_8454lat9_6,Oromia,2023Q3,144.6,0,0,-0.09999999999999432,-2.0,-6.0,1.0,5
lon37_8454lat9_6,Oromia,2023Q4,54.3,3,12,-90.3,3.0,12.0,-2.0,11
lon37_8461lat11_7743,Amhara,2018Q1,155.2,0,0,,,,,5
lon37_8461lat11_7743,Amhara,2018Q2,,0,0,,0.0,0.0,,0
lon37_8461lat11_7743,Amhara,2018Q3,5.6,0,0,,0.0,0.0,0.0,3
lon37_8461lat11_7743,Amhara,2018Q4,180.9,0,0,175.3,0.0,0.0,0.0,9
lon37_8461lat11_7743,Amhara,2019Q1,179.8,0,0,-1.0999999999999943,0.0,0.0,0.0,11
lon37_8461lat11_7743,Amhara,2019Q2,83.8,0,0,-96.00000000000001,0.0,0.0,0.0,6
lon37_8461lat11_7743,Amhara,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_8461lat11_7743,Amhara,2019Q4,41.6,0,0,,0.0,0.0,0.0,7
lon37_8461lat11_7743,Amhara,2020Q1,162.1,0,0,120.5,0.0,0.0,0.0,6
lon37_8461lat11_7743,Amhara,2020Q2,56.8,0,0,-105.3,0.0,0.0,0.0,3
lon37_8461lat11_7743,Amhara,2020Q3,36.8,0,0,-20.0,0.0,0.0,0.0,2
lon37_8461lat11_7743,Amhara,2020Q4,107.8,0,0,71.0,0.0,0.0,0.0,3
lon37_8461lat11_7743,Amhara,2021Q1,131.4,0,0,23.60000000000001,0.0,0.0,0.0,5
lon37_8461lat11_7743,Amhara,2021Q2,137.6,0,0,6.199999999999989,0.0,0.0,0.0,6
lon37_8461lat11_7743,Amhara,2021Q3,23.2,1,0,-114.39999999999999,1.0,0.0,0.0,2
lon37_8461lat11_7743,Amhara,2021Q4,61.6,0,0,38.400000000000006,-1.0,0.0,1.0,11
lon37_8461lat11_7743,Amhara,2022Q1,160.0,0,0,98.4,0.0,0.0,-1.0,12
lon37_8461lat11_7743,Amhara,2022Q2,153.8,0,0,-6.199999999999989,0.0,0.0,0.0,5
lon37_8461lat11_7743,Amhara,2022Q3,43.5,0,0,-110.30000000000001,0.0,0.0,0.0,6
lon37_8461lat11_7743,Amhara,2022Q4,62.7,0,0,19.200000000000003,0.0,0.0,0.0,12
lon37_8461lat11_7743,Amhara,2023Q1,156.3,0,0,93.60000000000001,0.0,0.0,0.0,15
lon37_8461lat11_7743,Amhara,2023Q2,87.9,0,0,-68.4,0.0,0.0,0.0,8
lon37_8461lat11_7743,Amhara,2023Q3,51.7,0,0,-36.2,0.0,0.0,0.0,10
lon37_8461lat11_7743,Amhara,2023Q4,106.2,2,3,54.5,2.0,3.0,0.0,11
lon37_8566lat6_952,SNNPR,2018Q1,69.0,0,0,,,,,9
lon37_8566lat6_952,SNNPR,2018Q2,,1,3,,1.0,3.0,,0
lon37_8566lat6_952,SNNPR,2018Q3,163.8,0,0,,-1.0,-3.0,1.0,1
lon37_8566lat6_952,SNNPR,2018Q4,97.4,0,0,-66.4,0.0,0.0,-1.0,5
lon37_8566lat6_952,SNNPR,2019Q1,61.1,1,0,-36.300000000000004,1.0,0.0,0.0,11
lon37_8566lat6_952,SNNPR,2019Q2,74.5,1,0,13.399999999999999,0.0,0.0,1.0,3
lon37_8566lat6_952,SNNPR,2019Q3,,0,0,,-1.0,0.0,0.0,0
lon37_8566lat6_952,SNNPR,2019Q4,124.0,6,0,,6.0,0.0,-1.0,5
lon37_8566lat6_952,SNNPR,2020Q1,94.4,0,0,-29.599999999999994,-6.0,0.0,6.0,6
lon37_8566lat6_952,SNNPR,2020Q2,,0,0,,0.0,0.0,-6.0,0
lon37_8566lat6_952,SNNPR,2020Q3,,9,20,,9.0,20.0,0.0,0
lon37_8566lat6_952,SNNPR,2020Q4,216.0,0,0,,-9.0,-20.0,9.0,2
lon37_8566lat6_952,SNNPR,2021Q1,96.0,0,0,-120.0,0.0,0.0,-9.0,11
lon37_8566lat6_952,SNNPR,2021Q2,117.6,1,0,21.599999999999994,1.0,0.0,0.0,5
lon37_8566lat6_952,SNNPR,2021Q3,,2,0,,1.0,0.0,1.0,0
lon37_8566lat6_952,SNNPR,2021Q4,92.1,2,0,,0.0,0.0,1.0,17
lon37_8566lat6_952,SNNPR,2022Q1,55.1,0,0,-36.99999999999999,-2.0,0.0,0.0,16
lon37_8566lat6_952,SNNPR,2022Q2,120.3,0,0,65.19999999999999,0.0,0.0,-2.0,6
lon37_8566lat6_952,SNNPR,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_8566lat6_952,SNNPR,2022Q4,117.5,1,0,,1.0,0.0,0.0,14
lon37_8566lat6_952,SNNPR,2023Q1,73.9,0,0,-43.599999999999994,-1.0,0.0,1.0,15
lon37_8566lat6_952,SNNPR,2023Q2,70.3,2,0,-3.6000000000000085,2.0,0.0,-1.0,2
lon37_8566lat6_952,SNNPR,2023Q3,,0,0,,-2.0,0.0,2.0,0
lon37_8566lat6_952,SNNPR,2023Q4,145.8,0,0,,0.0,0.0,-2.0,23
lon37_858lat11_8103,Amhara,2018Q1,101.1,0,0,,,,,7
lon37_858lat11_8103,Amhara,2018Q2,161.6,0,0,60.5,0.0,0.0,,4
lon37_858lat11_8103,Amhara,2018Q3,39.4,0,0,-122.19999999999999,0.0,0.0,0.0,2
lon37_858lat11_8103,Amhara,2018Q4,60.3,1,0,20.9,1.0,0.0,0.0,4
lon37_858lat11_8103,Amhara,2019Q1,144.6,0,0,84.3,-1.0,0.0,1.0,4
lon37_858lat11_8103,Amhara,2019Q2,102.8,0,0,-41.8,0.0,0.0,-1.0,3
lon37_858lat11_8103,Amhara,2019Q3,,1,0,,1.0,0.0,0.0,0
lon37_858lat11_8103,Amhara,2019Q4,80.9,0,0,,-1.0,0.0,1.0,7
lon37_858lat11_8103,Amhara,2020Q1,67.8,1,0,-13.100000000000009,1.0,0.0,-1.0,6
lon37_858lat11_8103,Amhara,2020Q2,175.8,0,0,108.00000000000001,-1.0,0.0,1.0,3
lon37_858lat11_8103,Amhara,2020Q3,49.4,0,0,-126.4,0.0,0.0,-1.0,3
lon37_858lat11_8103,Amhara,2020Q4,73.6,0,0,24.199999999999996,0.0,0.0,0.0,3
lon37_858lat11_8103,Amhara,2021Q1,96.6,0,0,23.0,0.0,0.0,0.0,7
lon37_858lat11_8103,Amhara,2021Q2,78.5,1,0,-18.099999999999994,1.0,0.0,0.0,5
lon37_858lat11_8103,Amhara,2021Q3,66.0,3,6,-12.5,2.0,6.0,1.0,1
lon37_858lat11_8103,Amhara,2021Q4,116.0,0,0,50.0,-3.0,-6.0,2.0,6
lon37_858lat11_8103,Amhara,2022Q1,133.4,0,0,17.400000000000006,0.0,0.0,-3.0,9
lon37_858lat11_8103,Amhara,2022Q2,80.2,0,0,-53.2,0.0,0.0,0.0,11
lon37_858lat11_8103,Amhara,2022Q3,91.0,0,0,10.799999999999997,0.0,0.0,0.0,3
lon37_858lat11_8103,Amhara,2022Q4,147.0,2,1,56.0,2.0,1.0,0.0,5
lon37_858lat11_8103,Amhara,2023Q1,107.9,0,0,-39.099999999999994,-2.0,-1.0,2.0,10
lon37_858lat11_8103,Amhara,2023Q2,126.9,1,0,19.0,1.0,0.0,-2.0,7
lon37_858lat11_8103,Amhara,2023Q3,72.6,8,16,-54.30000000000001,7.0,16.0,1.0,15
lon37_858lat11_8103,Amhara,2023Q4,96.2,5,6,23.60000000000001,-3.0,-10.0,7.0,10
lon37_8605lat7_0219,SNNPR,2018Q1,-13.5,0,0,,,,,7
lon37_8605lat7_0219,SNNPR,2018Q2,-36.3,0,0,-22.799999999999997,0.0,0.0,,1
lon37_8605lat7_0219,SNNPR,2018Q3,,0,0,,0.0,0.0,0.0,0
lon37_8605lat7_0219,SNNPR,2018Q4,-13.9,0,0,,0.0,0.0,0.0,1
lon37_8605lat7_0219,SNNPR,2019Q1,203.4,0,0,217.3,0.0,0.0,0.0,7
lon37_8605lat7_0219,SNNPR,2019Q2,247.8,0,0,44.400000000000006,0.0,0.0,0.0,3
lon37_8605lat7_0219,SNNPR,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_8605lat7_0219,SNNPR,2019Q4,110.8,1,0,,1.0,0.0,0.0,3
lon37_8605lat7_0219,SNNPR,2020Q1,115.3,0,0,4.5,-1.0,0.0,1.0,2
lon37_8605lat7_0219,SNNPR,2020Q2,,0,0,,0.0,0.0,-1.0,0
lon37_8605lat7_0219,SNNPR,2020Q3,,4,9,,4.0,9.0,0.0,0
lon37_8605lat7_0219,SNNPR,2020Q4,87.8,0,0,,-4.0,-9.0,4.0,5
lon37_8605lat7_0219,SNNPR,2021Q1,141.9,0,0,54.10000000000001,0.0,0.0,-4.0,6
lon37_8605lat7_0219,SNNPR,2021Q2,61.1,0,0,-80.80000000000001,0.0,0.0,0.0,4
lon37_8605lat7_0219,SNNPR,2021Q3,10.9,1,0,-50.2,1.0,0.0,0.0,1
lon37_8605lat7_0219,SNNPR,2021Q4,134.3,0,0,123.4,-1.0,0.0,1.0,8
lon37_8605lat7_0219,SNNPR,2022Q1,,0,0,,0.0,0.0,-1.0,0
lon37_8605lat7_0219,SNNPR,2022Q2,,0,0,,0.0,0.0,0.0,0
lon37_8605lat7_0219,SNNPR,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_8605lat7_0219,SNNPR,2022Q4,,0,0,,0.0,0.0,0.0,0
lon37_8605lat7_0219,SNNPR,2023Q1,,0,0,,0.0,0.0,0.0,0
lon37_8605lat7_0219,SNNPR,2023Q2,,4,0,,4.0,0.0,0.0,0
lon37_8605lat7_0219,SNNPR,2023Q3,,0,0,,-4.0,0.0,4.0,0
lon37_8605lat7_0219,SNNPR,2023Q4,,3,0,,3.0,0.0,-4.0,0
lon37_8619lat7_3491,SNNPR,2018Q1,152.4,3,0,,,,,4
lon37_8619lat7_3491,SNNPR,2018Q2,93.7,0,0,-58.7,-3.0,0.0,,1
lon37_8619lat7_3491,SNNPR,2018Q3,,0,0,,0.0,0.0,-3.0,0
lon37_8619lat7_3491,SNNPR,2018Q4,75.8,0,0,,0.0,0.0,0.0,6
lon37_8619lat7_3491,SNNPR,2019Q1,137.3,0,0,61.500000000000014,0.0,0.0,0.0,8
lon37_8619lat7_3491,SNNPR,2019Q2,-9.5,0,0,-146.8,0.0,0.0,0.0,1
lon37_8619lat7_3491,SNNPR,2019Q3,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2019Q4,112.1,0,0,,0.0,0.0,0.0,5
lon37_8619lat7_3491,SNNPR,2020Q1,61.7,0,0,-50.39999999999999,0.0,0.0,0.0,1
lon37_8619lat7_3491,SNNPR,2020Q2,47.2,0,0,-14.5,0.0,0.0,0.0,1
lon37_8619lat7_3491,SNNPR,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2020Q4,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2021Q1,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2021Q2,118.2,0,0,,0.0,0.0,0.0,6
lon37_8619lat7_3491,SNNPR,2021Q3,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2021Q4,66.3,0,0,,0.0,0.0,0.0,7
lon37_8619lat7_3491,SNNPR,2022Q1,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2022Q2,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2022Q4,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2023Q1,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2023Q2,,0,0,,0.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2023Q3,,2,0,,2.0,0.0,0.0,0
lon37_8619lat7_3491,SNNPR,2023Q4,,0,0,,-2.0,0.0,2.0,0
lon37_8649lat11_2734,Amhara,2018Q1,61.3,0,0,,,,,7
lon37_8649lat11_2734,Amhara,2018Q2,135.1,0,0,73.8,0.0,0.0,,3
lon37_8649lat11_2734,Amhara,2018Q3,97.2,0,0,-37.89999999999999,0.0,0.0,0.0,4
lon37_8649lat11_2734,Amhara,2018Q4,113.5,0,0,16.299999999999997,0.0,0.0,0.0,8
lon37_8649lat11_2734,Amhara,2019Q1,90.9,0,0,-22.599999999999994,0.0,0.0,0.0,10
lon37_8649lat11_2734,Amhara,2019Q2,128.0,0,0,37.099999999999994,0.0,0.0,0.0,7
lon37_8649lat11_2734,Amhara,2019Q3,88.0,0,0,-40.0,0.0,0.0,0.0,4
lon37_8649lat11_2734,Amhara,2019Q4,102.4,0,0,14.400000000000006,0.0,0.0,0.0,7
lon37_8649lat11_2734,Amhara,2020Q1,77.0,0,0,-25.400000000000006,0.0,0.0,0.0,6
lon37_8649lat11_2734,Amhara,2020Q2,75.2,0,0,-1.7999999999999972,0.0,0.0,0.0,6
lon37_8649lat11_2734,Amhara,2020Q3,,0,0,,0.0,0.0,0.0,0
lon37_8649lat11_2734,Amhara,2020Q4,103.9,0,0,,0.0,0.0,0.0,10
lon37_8649lat11_2734,Amhara,2021Q1,103.3,0,0,-0.6000000000000085,0.0,0.0,0.0,11
lon37_8649lat11_2734,Amhara,2021Q2,118.3,0,0,15.0,0.0,0.0,0.0,11
lon37_8649lat11_2734,Amhara,2021Q3,115.4,0,0,-2.8999999999999915,0.0,0.0,0.0,5
lon37_8649lat11_2734,Amhara,2021Q4,73.0,0,0,-42.400000000000006,0.0,0.0,0.0,8
lon37_8649lat11_2734,Amhara,2022Q1,55.1,0,0,-17.9,0.0,0.0,0.0,17
lon37_8649lat11_2734,Amhara,2022Q2,156.8,0,0,101.70000000000002,0.0,0.0,0.0,10
lon37_8649lat11_2734,Amhara,2022Q3,89.4,0,0,-67.4,0.0,0.0,0.0,11
lon37_8649lat11_2734,Amhara,2022Q4,78.4,0,0,-11.0,0.0,0.0,0.0,6
lon37_8649lat11_2734,Amhara,2023Q1,133.5,0,0,55.099999999999994,0.0,0.0,0.0,13
lon37_8649lat11_2734,Amhara,2023Q2,182.7,0,0,49.19999999999999,0.0,0.0,0.0,9
lon37_8649lat11_2734,Amhara,2023Q3,139.9,0,0,-42.79999999999998,0.0,0.0,0.0,4
lon37_8649lat11_2734,Amhara,2023Q4,31.6,0,0,-108.30000000000001,0.0,0.0,0.0,18
lon37_8841lat11_6519,Amhara,2018Q1,49.9,0,0,,,,,10
lon37_8841lat11_6519,Amhara,2018Q2,116.8,0,0,66.9,0.0,0.0,,5
lon37_8841lat11_6519,Amhara,2018Q3,86.6,0,0,-30.200000000000003,0.0,0.0,0.0,2
lon37_8841lat11_6519,Amhara,2018Q4,94.8,0,0,8.200000000000003,0.0,0.0,0.0,5
lon37_8841lat11_6519,Amhara,2019Q1,121.2,0,0,26.400000000000006,0.0,0.0,0.0,4
lon37_8841lat11_6519,Amhara,2019Q2,39.0,0,0,-82.2,0.0,0.0,0.0,1
lon37_8841lat11_6519,Amhara,2019Q3,150.3,1,0,111.30000000000001,1.0,0.0,0.0,1
lon37_8841lat11_6519,Amhara,2019Q4,133.7,0,0,-16.600000000000023,-1.0,0.0,1.0,2
lon37_8841lat11_6519,Amhara,2020Q1,114.3,0,0,-19.39999999999999,0.0,0.0,-1.0,3
lon37_8841lat11_6519,Amhara,2020Q2,122.9,0,0,8.600000000000009,0.0,0.0,0.0,2
lon37_8841lat11_6519,Amhara,2020Q3,12.5,0,0,-110.4,0.0,0.0,0.0,1
lon37_8841lat11_6519,Amhara,2020Q4,173.9,0,0,161.4,0.0,0.0,0.0,4
lon37_8841lat11_6519,Amhara,2021Q1,131.6,0,0,-42.30000000000001,0.0,0.0,0.0,11
lon37_8841lat11_6519,Amhara,2021Q2,100.4,0,0,-31.19999999999999,0.0,0.0,0.0,5
lon37_8841lat11_6519,Amhara,2021Q3,105.9,0,0,5.5,0.0,0.0,0.0,3
lon37_8841lat11_6519,Amhara,2021Q4,76.8,0,0,-29.10000000000001,0.0,0.0,0.0,12
lon37_8841lat11_6519,Amhara,2022Q1,87.8,0,0,11.0,0.0,0.0,0.0,10
lon37_8841lat11_6519,Amhara,2022Q2,131.2,0,0,43.39999999999999,0.0,0.0,0.0,13
lon37_8841lat11_6519,Amhara,2022Q3,30.3,0,0,-100.89999999999999,0.0,0.0,0.0,4
lon37_8841lat11_6519,Amhara,2022Q4,140.0,1,0,109.7,1.0,0.0,0.0,6
lon37_8841lat11_6519,Amhara,2023Q1,107.4,0,0,-32.599999999999994,-1.0,0.0,1.0,13
lon37_8841lat11_6519,Amhara,2023Q2,88.4,0,0,-19.0,0.0,0.0,-1.0,13
lon37_8841lat11_6519,Amhara,2023Q3,66.3,4,16,-22.10000000000001,4.0,16.0,0.0,17
lon37_8841lat11_6519,Amhara,2023Q4,105.4,2,0,39.10000000000001,-2.0,-16.0,4.0,12
lon37_8848lat11_3092,Amhara,2018Q1,77.4,0,0,,,,,7
lon37_8848lat11_3092,Amhara,2018Q2,,0,0,,0.0,0.0,,0
lon37_8848lat11_3092,Amhara,2018Q3,-150.0,0,0,,0.0,0.0,0.0,3
lon37_8848lat11_3092,Amhara,2018Q4,-81.3,0,0,68.7,0.0,0.0,0.0,4
lon37_8848lat11_3092,Amhara,2019Q1,39.6,0,0,120.9,0.0,0.0,0.0,15
lon37_8848lat11_3092,Amhara,2019Q2,341.3,0,0,301.7,0.0,0.0,0.0,2
lon37_8848lat11_3092,Amhara,2019Q3,24.7,0,0,-316.6,0.0,0.0,0.0,1
lon37_8848lat11_3092,Amhara,2019Q4,53.5,0,0,28.8,0.0,0.0,0.0,4
lon37_8848lat11_3092,Amhara,2020Q1,73.1,0,0,19.599999999999994,0.0,0.0,0.0,2
lon37_8848lat11_3092,Amhara,2020Q2,192.3,0,0,119.20000000000002,0.0,0.0,0.0,3
lon37_8848lat11_3092,Amhara,2020Q3,48.3,0,0,-144.0,0.0,0.0,0.0,1
lon37_8848lat11_3092,Amhara,2020Q4,118.0,0,0,69.7,0.0,0.0,0.0,3
lon37_8848lat11_3092,Amhara,2021Q1,56.9,0,0,-61.1,0.0,0.0,0.0,6
lon37_8848lat11_3092,Amhara,2021Q2,124.2,0,0,67.30000000000001,0.0,0.0,0.0,7
lon37_8848lat11_3092,Amhara,2021Q3,227.7,0,0,103.49999999999999,0.0,0.0,0.0,4
lon37_8848lat11_3092,Amhara,2021Q4,30.6,0,0,-197.1,0.0,0.0,0.0,10
lon37_8848lat11_3092,Amhara,2022Q1,38.2,0,0,7.600000000000001,0.0,0.0,0.0,14
lon37_8848lat11_3092,Amhara,2022Q2,115.4,0,0,77.2,0.0,0.0,0.0,12
lon37_8848lat11_3092,Amhara,2022Q3,149.8,0,0,34.400000000000006,0.0,0.0,0.0,6
lon37_8848lat11_3092,Amhara,2022Q4,98.0,0,0,-51.80000000000001,0.0,0.0,0.0,10
lon37_8848lat11_3092,Amhara,2023Q1,74.6,0,0,-23.400000000000006,0.0,0.0,0.0,15
lon37_8848lat11_3092,Amhara,2023Q2,152.4,0,0,77.80000000000001,0.0,0.0,0.0,10
lon37_8848lat11_3092,Amhara,2023Q3,84.0,0,0,-68.4,0.0,0.0,0.0,16
lon37_8848lat11_3092,Amhara,2023Q4,96.9,0,0,12.900000000000006,0.0,0.0,0.0,15
lon37_888lat12_2981,Amhara,2018Q1,120.2,0,0,,,,,8
lon37_888lat12_2981,Amhara,2018Q2,82.2,0,0,-38.0,0.0,0.0,,7
lon37_888lat12_2981,Amhara,2018Q3,49.2,0,0,-33.0,0.0,0.0,0.0,4
lon37_888lat12_2981,Amhara,2018Q4,135.1,0,0,85.89999999999999,0.0,0.0,0.0,6
lon37_888lat12_2981,Amhara,2019Q1,79.8,0,0,-55.3,0.0,0.0,0.0,7
lon37_888lat12_2981,Amhara,2019Q2,153.0,0,0,73.2,0.0,0.0,0.0,4
lon37_888lat12_2981,Amhara,2019Q3,45.0,0,0,-108.0,0.0,0.0,0.0,3
lon37_888lat12_2981,Amhara,2019Q4,105.9,0,0,60.900000000000006,0.0,0.0,0.0,6
lon37_888lat12_2981,Amhara,2020Q1,115.2,0,0,9.299999999999997,0.0,0.0,0.0,9
lon37_888lat12_2981,Amhara,2020Q2,128.4,0,0,13.200000000000003,0.0,0.0,0.0,3
lon37_888lat12_2981,Amhara,2020Q3,-23.4,0,0,-151.8,0.0,0.0,0.0,1
lon37_888lat12_2981,Amhara,2020Q4,105.1,0,0,128.5,0.0,0.0,0.0,4
lon37_888lat12_2981,Amhara,2021Q1,98.4,0,0,-6.699999999999989,0.0,0.0,0.0,6
lon37_888lat12_2981,Amhara,2021Q2,110.8,0,0,12.399999999999991,0.0,0.0,0.0,10
lon37_888lat12_2981,Amhara,2021Q3,23.2,0,0,-87.6,0.0,0.0,0.0,1
lon37_888lat12_2981,Amhara,2021Q4,101.8,0,0,78.6,0.0,0.0,0.0,10
lon37_888lat12_2981,Amhara,2022Q1,,0,0,,0.0,0.0,0.0,0
lon37_888lat12_2981,Amhara,2022Q2,,0,0,,0.0,0.0,0.0,0
lon37_888lat12_2981,Amhara,2022Q3,,0,0,,0.0,0.0,0.0,0
lon37_888lat12_2981,Amhara,2022Q4,,0,0,,0.0,0.0,0.0,0
lon37_888lat12_2981,Amhara,2023Q1,,0,0,,0.0,0.0,0.0,0
lon37_888lat12_2981,Amhara,2023Q2,,0,0,,0.0,0.0,0.0,0
lon37_888lat12_2981,Amhara,2023Q3,,0,0,,0.0,0.0,0.0,0
lon37_888lat12_2981,Amhara,2023Q4,,0,0,,0.0,0.0,0.0,0
lon37_8903lat12_6368,Amhara,2018Q1,71.1,0,0,,,,,6
lon37_8903lat12_6368,Amhara,2018Q2,96.8,0,0,25.700000000000003,0.0,0.0,,6
lon37_8903lat12_6368,Amhara,2018Q3,79.6,0,0,-17.200000000000003,0.0,0.0,0.0,7
lon37_8903lat12_6368,Amhara,2018Q4,125.1,0,0,45.5,0.0,0.0,0.0,10
lon37_8903lat12_6368,Amhara,2019Q1,54.0,0,0,-71.1,0.0,0.0,0.0,7
lon37_8903lat12_6368,Amhara,2019Q2,139.6,0,0,85.6,0.0,0.0,0.0,6
lon37_8903lat12_6368,Amhara,2019Q3,90.6,0,0,-49.0,0.0,0.0,0.0,2
lon37_8903lat12_6368,Amhara,2019Q4,90.0,0,0,-0.5999999999999943,0.0,0.0,0.0,5
lon37_8903lat12_6368,Amhara,2020Q1,103.6,0,0,13.599999999999994,0.0,0.0,0.0,8
lon37_8903lat12_6368,Amhara,2020Q2,89.3,0,0,-14.299999999999997,0.0,0.0,0.0,8
lon37_8903lat12_6368,Amhara,2020Q3,93.2,0,0,3.9000000000000057,0.0,0.0,0.0,3
lon37_8903lat12_6368,Amhara,2020Q4,136.0,0,0,42.8,0.0,0.0,0.0,5
lon37_8903lat12_6368,Amhara,2021Q1,128.7,0,0,-7.300000000000011,0.0,0.0,0.0,4
lon37_8903lat12_6368,Amhara,2021Q2,139.6,0,0,10.900000000000006,0.0,0.0,0.0,11
lon37_8903lat12_6368,Amhara,2021Q3,40.1,2,1,-99.5,2.0,1.0,0.0,4
lon37_8903lat12_6368,Amhara,2021Q4,111.0,0,0,70.9,-2.0,-1.0,2.0,9
lon37_8903lat12_6368,Amhara,2022Q1,82.7,0,0,-28.299999999999997,0.0,0.0,-2.0,15
lon37_8903lat12_6368,Amhara,2022Q2,137.2,0,0,54.499999999999986,0.0,0.0,0.0,8
lon37_8903lat12_6368,Amhara,2022Q3,18.8,0,0,-118.39999999999999,0.0,0.0,0.0,4
lon37_8903lat12_6368,Amhara,2022Q4,139.3,0,0,120.50000000000001,0.0,0.0,0.0,17
lon37_8903lat12_6368,Amhara,2023Q1,34.0,0,0,-105.30000000000001,0.0,0.0,0.0,14
lon37_8903lat12_6368,Amhara,2023Q2,124.5,0,0,90.5,0.0,0.0,0.0,10
lon37_8903lat12_6368,Amhara,2023Q3,122.4,0,0,-2.0999999999999943,0.0,0.0,0.0,4
lon37_8903lat12_6368,Amhara,2023Q4,155.7,0,0,33.29999999999998,0.0,0.0,0.0,15
lon37_8904lat12_1119,Amhara,2018Q1,77.1,0,0,,,,,9
lon37_8904lat12_1119,Amhara,2018Q2,153.1,0,0,76.0,0.0,0.0,,4
lon37_8904lat12_1119,Amhara,2018Q3,72.1,0,0,-81.0,0.0,0.0,0.0,3
lon37_8904lat12_1119,Amhara,2018Q4,117.8,0,0,45.7,0.0,0.0,0.0,5
lon37_8904lat12_1119,Amhara,2019Q1,47.7,1,0,-70.1,1.0,0.0,0.0,6
lon37_8904lat12_1119,Amhara,2019Q2,116.1,0,0,68.39999999999999,-1.0,0.0,1.0,3
lon37_8904lat12_1119,Amhara,2019Q3,93.7,0,0,-22.39999999999999,0.0,0.0,-1.0,1
